集計年,都道府県CD,都道府県名,産業大分類CD,産業大分類名,業種中分類CD,業種中分類名,企業単位_従業者数（人）
2014,36,徳島県,E,製造業,26,生産用機械器具製造業,2742
2014,36,徳島県,E,製造業,27,業務用機械器具製造業,273
2014,36,徳島県,E,製造業,28,電子部品・デバイス・電子回路製造業,10893
2014,36,徳島県,E,製造業,29,電気機械器具製造業,1602
2014,36,徳島県,E,製造業,30,情報通信機械器具製造業,172
2014,36,徳島県,E,製造業,31,輸送用機械器具製造業,546
2014,36,徳島県,E,製造業,32,その他の製造業,855
2014,36,徳島県,F,電気・ガス・熱供給・水道業,33,電気業,0
2014,36,徳島県,F,電気・ガス・熱供給・水道業,34,ガス業,0
2014,36,徳島県,F,電気・ガス・熱供給・水道業,35,熱供給業,0
2014,36,徳島県,F,電気・ガス・熱供給・水道業,36,水道業,2
2014,36,徳島県,G,情報通信業,37,通信業,73
2014,36,徳島県,G,情報通信業,38,放送業,371
2014,36,徳島県,G,情報通信業,39,情報サービス業,1759
2014,36,徳島県,G,情報通信業,40,インターネット附随サービス業,35
2014,36,徳島県,G,情報通信業,41,映像・音声・文字情報制作業,208
2014,36,徳島県,H,運輸業，郵便業,42,鉄道業,26
2014,36,徳島県,H,運輸業，郵便業,43,道路旅客運送業,2456
2014,36,徳島県,H,運輸業，郵便業,44,道路貨物運送業,5610
2014,36,徳島県,H,運輸業，郵便業,45,水運業,1116
2014,36,徳島県,H,運輸業，郵便業,46,航空運輸業,0
2014,36,徳島県,H,運輸業，郵便業,47,倉庫業,118
2014,36,徳島県,H,運輸業，郵便業,48,運輸に附帯するサービス業,292
2014,36,徳島県,H,運輸業，郵便業,49,郵便業（信書便事業を含む）,0
2014,36,徳島県,I,卸売業，小売業,50,各種商品卸売業,46
2014,36,徳島県,I,卸売業，小売業,51,繊維・衣服等卸売業,503
2014,36,徳島県,I,卸売業，小売業,52,飲食料品卸売業,4250
2014,36,徳島県,I,卸売業，小売業,53,建築材料，鉱物・金属材料等卸売業,3339
2014,36,徳島県,I,卸売業，小売業,54,機械器具卸売業,2564
2014,36,徳島県,I,卸売業，小売業,55,その他の卸売業,3197
2014,36,徳島県,I,卸売業，小売業,56,各種商品小売業,22
2014,36,徳島県,I,卸売業，小売業,57,織物・衣服・身の回り品小売業,2454
2014,36,徳島県,I,卸売業，小売業,58,飲食料品小売業,12902
2014,36,徳島県,I,卸売業，小売業,59,機械器具小売業,5562
2014,36,徳島県,I,卸売業，小売業,60,その他の小売業,12331
2014,36,徳島県,I,卸売業，小売業,61,無店舗小売業,1257
2014,36,徳島県,J,金融業，保険業,62,銀行業,3435
2014,36,徳島県,J,金融業，保険業,63,協同組織金融業,0
2014,36,徳島県,J,金融業，保険業,64,貸金業，クレジットカード業等非預金信用機関,81
2014,36,徳島県,J,金融業，保険業,65,金融商品取引業，商品先物取引業,101
2014,36,徳島県,J,金融業，保険業,66,補助的金融業等,22
2014,36,徳島県,J,金融業，保険業,67,保険業（保険媒介代理業，保険サービス業を含む）,816
2014,36,徳島県,K,不動産業，物品賃貸業,68,不動産取引業,1055
2014,36,徳島県,K,不動産業，物品賃貸業,69,不動産賃貸業・管理業,3736
2014,36,徳島県,K,不動産業，物品賃貸業,70,物品賃貸業,731
2014,36,徳島県,L,学術研究，専門・技術サービス業,71,学術・開発研究機関,30
2014,36,徳島県,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,1837
2014,36,徳島県,L,学術研究，専門・技術サービス業,73,広告業,126
2014,36,徳島県,L,学術研究，専門・技術サービス業,74,技術サービス業（他に分類されないもの）,2885
2014,36,徳島県,M,宿泊業，飲食サービス業,75,宿泊業,2993
2014,36,徳島県,M,宿泊業，飲食サービス業,76,飲食店,16297
2014,36,徳島県,M,宿泊業，飲食サービス業,77,持ち帰り・配達飲食サービス業,2170
2014,36,徳島県,N,生活関連サービス業，娯楽業,78,洗濯・理容・美容・浴場業,6485
2014,36,徳島県,N,生活関連サービス業，娯楽業,79,その他の生活関連サービス業,1381
2014,36,徳島県,N,生活関連サービス業，娯楽業,80,娯楽業,3252
2014,36,徳島県,O,教育，学習支援業,81,学校教育,14
2014,36,徳島県,O,教育，学習支援業,82,その他の教育，学習支援業,3397
2014,36,徳島県,P,医療，福祉,83,医療業,4649
2014,36,徳島県,P,医療，福祉,84,保健衛生,0
2014,36,徳島県,P,医療，福祉,85,社会保険・社会福祉・介護事業,4391
2014,36,徳島県,Q,複合サービス事業,86,郵便局,52
2014,36,徳島県,Q,複合サービス事業,87,協同組合（他に分類されないもの）,
2014,36,徳島県,R,サービス業（他に分類されないもの）,88,廃棄物処理業,1275
2014,36,徳島県,R,サービス業（他に分類されないもの）,89,自動車整備業,1842
2014,36,徳島県,R,サービス業（他に分類されないもの）,90,機械等修理業（別掲を除く）,420
2014,36,徳島県,R,サービス業（他に分類されないもの）,91,職業紹介・労働者派遣業,1933
2014,36,徳島県,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,5076
2014,36,徳島県,R,サービス業（他に分類されないもの）,93,政治・経済・文化団体,
2014,36,徳島県,R,サービス業（他に分類されないもの）,94,宗教,11
2014,36,徳島県,R,サービス業（他に分類されないもの）,95,その他のサービス業,7
2014,36,徳島県,S,公務（他に分類されるものを除く）,97,国家公務,
2014,36,徳島県,S,公務（他に分類されるものを除く）,98,地方公務,
2014,37,香川県,A,農業，林業,01,農業,2147
2014,37,香川県,A,農業，林業,02,林業,52
2014,37,香川県,B,漁業,03,漁業（水産養殖業を除く）,112
2014,37,香川県,B,漁業,04,水産養殖業,422
2014,37,香川県,C,鉱業，採石業，砂利採取業,05,鉱業，採石業，砂利採取業,244
2014,37,香川県,D,建設業,06,総合工事業,15513
2014,37,香川県,D,建設業,07,職別工事業(設備工事業を除く),6776
2014,37,香川県,D,建設業,08,設備工事業,9020
2014,37,香川県,E,製造業,09,食料品製造業,14381
2014,37,香川県,E,製造業,10,飲料・たばこ・飼料製造業,913
2014,37,香川県,E,製造業,11,繊維工業,3656
2014,37,香川県,E,製造業,12,木材・木製品製造業（家具を除く）,1913
2014,37,香川県,E,製造業,13,家具・装備品製造業,1455
2014,37,香川県,E,製造業,14,パルプ・紙・紙加工品製造業,3704
2014,37,香川県,E,製造業,15,印刷・同関連業,4667
2014,37,香川県,E,製造業,16,化学工業,3173
2014,37,香川県,E,製造業,17,石油製品・石炭製品製造業,74
2014,37,香川県,E,製造業,18,プラスチック製品製造業（別掲を除く）,4851
2014,37,香川県,E,製造業,19,ゴム製品製造業,479
2014,37,香川県,E,製造業,20,なめし革・同製品・毛皮製造業,682
2014,37,香川県,E,製造業,21,窯業・土石製品製造業,2836
2014,37,香川県,E,製造業,22,鉄鋼業,1002
2014,37,香川県,E,製造業,23,非鉄金属製造業,507
2014,37,香川県,E,製造業,24,金属製品製造業,6218
2014,37,香川県,E,製造業,25,はん用機械器具製造業,2816
2014,37,香川県,E,製造業,26,生産用機械器具製造業,4707
2014,37,香川県,E,製造業,27,業務用機械器具製造業,567
2014,37,香川県,E,製造業,28,電子部品・デバイス・電子回路製造業,2156
2014,37,香川県,E,製造業,29,電気機械器具製造業,4234
2014,37,香川県,E,製造業,30,情報通信機械器具製造業,55
2014,37,香川県,E,製造業,31,輸送用機械器具製造業,3159
2014,37,香川県,E,製造業,32,その他の製造業,2496
2014,37,香川県,F,電気・ガス・熱供給・水道業,33,電気業,5475
2014,37,香川県,F,電気・ガス・熱供給・水道業,34,ガス業,16
2014,37,香川県,F,電気・ガス・熱供給・水道業,35,熱供給業,0
2014,37,香川県,F,電気・ガス・熱供給・水道業,36,水道業,175
2014,37,香川県,G,情報通信業,37,通信業,655
2014,37,香川県,G,情報通信業,38,放送業,342
2014,37,香川県,G,情報通信業,39,情報サービス業,2325
2014,37,香川県,G,情報通信業,40,インターネット附随サービス業,97
2014,37,香川県,G,情報通信業,41,映像・音声・文字情報制作業,1038
2014,37,香川県,H,運輸業，郵便業,42,鉄道業,4113
2014,37,香川県,H,運輸業，郵便業,43,道路旅客運送業,3455
2014,37,香川県,H,運輸業，郵便業,44,道路貨物運送業,12284
2014,37,香川県,H,運輸業，郵便業,45,水運業,665
2014,37,香川県,H,運輸業，郵便業,46,航空運輸業,109
2014,37,香川県,H,運輸業，郵便業,47,倉庫業,601
2014,37,香川県,H,運輸業，郵便業,48,運輸に附帯するサービス業,1858
2014,37,香川県,H,運輸業，郵便業,49,郵便業（信書便事業を含む）,0
2014,37,香川県,I,卸売業，小売業,50,各種商品卸売業,78
2014,37,香川県,I,卸売業，小売業,51,繊維・衣服等卸売業,1510
2014,37,香川県,I,卸売業，小売業,52,飲食料品卸売業,5220
2014,37,香川県,I,卸売業，小売業,53,建築材料，鉱物・金属材料等卸売業,4196
2014,37,香川県,I,卸売業，小売業,54,機械器具卸売業,5731
2014,37,香川県,I,卸売業，小売業,55,その他の卸売業,4614
2014,37,香川県,I,卸売業，小売業,56,各種商品小売業,891
2014,37,香川県,I,卸売業，小売業,57,織物・衣服・身の回り品小売業,3381
2014,37,香川県,I,卸売業，小売業,58,飲食料品小売業,26175
2014,37,香川県,I,卸売業，小売業,59,機械器具小売業,9144
2014,37,香川県,I,卸売業，小売業,60,その他の小売業,17593
2014,37,香川県,I,卸売業，小売業,61,無店舗小売業,2341
2014,37,香川県,J,金融業，保険業,62,銀行業,4379
2014,37,香川県,J,金融業，保険業,63,協同組織金融業,0
2014,37,香川県,J,金融業，保険業,64,貸金業，クレジットカード業等非預金信用機関,113
2014,37,香川県,J,金融業，保険業,65,金融商品取引業，商品先物取引業,215
2014,37,香川県,J,金融業，保険業,66,補助的金融業等,58
2014,37,香川県,J,金融業，保険業,67,保険業（保険媒介代理業，保険サービス業を含む）,1135
2014,37,香川県,K,不動産業，物品賃貸業,68,不動産取引業,1877
2014,37,香川県,K,不動産業，物品賃貸業,69,不動産賃貸業・管理業,7679
2014,37,香川県,K,不動産業，物品賃貸業,70,物品賃貸業,1466
2014,37,香川県,L,学術研究，専門・技術サービス業,71,学術・開発研究機関,102
2014,37,香川県,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,2962
2014,37,香川県,L,学術研究，専門・技術サービス業,73,広告業,638
2014,37,香川県,L,学術研究，専門・技術サービス業,74,技術サービス業（他に分類されないもの）,5316
2014,37,香川県,M,宿泊業，飲食サービス業,75,宿泊業,4778
2014,37,香川県,M,宿泊業，飲食サービス業,76,飲食店,23237
2014,37,香川県,M,宿泊業，飲食サービス業,77,持ち帰り・配達飲食サービス業,2223
2014,37,香川県,N,生活関連サービス業，娯楽業,78,洗濯・理容・美容・浴場業,8780
2014,37,香川県,N,生活関連サービス業，娯楽業,79,その他の生活関連サービス業,2360
2014,37,香川県,N,生活関連サービス業，娯楽業,80,娯楽業,3792
2014,37,香川県,O,教育，学習支援業,81,学校教育,70
2014,37,香川県,O,教育，学習支援業,82,その他の教育，学習支援業,4038
2014,37,香川県,P,医療，福祉,83,医療業,6844
2014,37,香川県,P,医療，福祉,84,保健衛生,78
2014,37,香川県,P,医療，福祉,85,社会保険・社会福祉・介護事業,5735
2014,37,香川県,Q,複合サービス事業,86,郵便局,47
2014,37,香川県,Q,複合サービス事業,87,協同組合（他に分類されないもの）,
2014,37,香川県,R,サービス業（他に分類されないもの）,88,廃棄物処理業,2040
2014,37,香川県,R,サービス業（他に分類されないもの）,89,自動車整備業,1860
2014,37,香川県,R,サービス業（他に分類されないもの）,90,機械等修理業（別掲を除く）,1137
2014,37,香川県,R,サービス業（他に分類されないもの）,91,職業紹介・労働者派遣業,3760
2014,37,香川県,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,10023
2014,37,香川県,R,サービス業（他に分類されないもの）,93,政治・経済・文化団体,
2014,37,香川県,R,サービス業（他に分類されないもの）,94,宗教,25
2014,37,香川県,R,サービス業（他に分類されないもの）,95,その他のサービス業,0
2014,37,香川県,S,公務（他に分類されるものを除く）,97,国家公務,
2014,37,香川県,S,公務（他に分類されるものを除く）,98,地方公務,
2014,38,愛媛県,A,農業，林業,01,農業,2576
2014,38,愛媛県,A,農業，林業,02,林業,263
2014,38,愛媛県,B,漁業,03,漁業（水産養殖業を除く）,418
2014,38,愛媛県,B,漁業,04,水産養殖業,983
2014,38,愛媛県,C,鉱業，採石業，砂利採取業,05,鉱業，採石業，砂利採取業,245
2014,38,愛媛県,D,建設業,06,総合工事業,17782
2014,38,愛媛県,D,建設業,07,職別工事業(設備工事業を除く),9917
2014,38,愛媛県,D,建設業,08,設備工事業,11551
2014,38,愛媛県,E,製造業,09,食料品製造業,16585
2014,38,愛媛県,E,製造業,10,飲料・たばこ・飼料製造業,1214
2014,38,愛媛県,E,製造業,11,繊維工業,7524
2014,38,愛媛県,E,製造業,12,木材・木製品製造業（家具を除く）,1647
2014,38,愛媛県,E,製造業,13,家具・装備品製造業,981
2014,38,愛媛県,E,製造業,14,パルプ・紙・紙加工品製造業,12431
2014,38,愛媛県,E,製造業,15,印刷・同関連業,2579
2014,38,愛媛県,E,製造業,16,化学工業,1125
2014,38,愛媛県,E,製造業,17,石油製品・石炭製品製造業,154
2014,38,愛媛県,E,製造業,18,プラスチック製品製造業（別掲を除く）,3190
2014,38,愛媛県,E,製造業,19,ゴム製品製造業,154
2014,38,愛媛県,E,製造業,20,なめし革・同製品・毛皮製造業,89
2014,38,愛媛県,E,製造業,21,窯業・土石製品製造業,2698
2014,38,愛媛県,E,製造業,22,鉄鋼業,1046
2014,38,愛媛県,E,製造業,23,非鉄金属製造業,355
2014,38,愛媛県,E,製造業,24,金属製品製造業,3928
2014,38,愛媛県,E,製造業,25,はん用機械器具製造業,3099
2014,38,愛媛県,E,製造業,26,生産用機械器具製造業,8101
2014,38,愛媛県,E,製造業,27,業務用機械器具製造業,317
2014,38,愛媛県,E,製造業,28,電子部品・デバイス・電子回路製造業,1641
2014,38,愛媛県,E,製造業,29,電気機械器具製造業,2836
2014,38,愛媛県,E,製造業,30,情報通信機械器具製造業,169
2014,38,愛媛県,E,製造業,31,輸送用機械器具製造業,7116
2014,38,愛媛県,E,製造業,32,その他の製造業,1719
2014,38,愛媛県,F,電気・ガス・熱供給・水道業,33,電気業,215
2014,38,愛媛県,F,電気・ガス・熱供給・水道業,34,ガス業,571
2014,38,愛媛県,F,電気・ガス・熱供給・水道業,35,熱供給業,0
2014,38,愛媛県,F,電気・ガス・熱供給・水道業,36,水道業,23
2014,38,愛媛県,G,情報通信業,37,通信業,359
2014,38,愛媛県,G,情報通信業,38,放送業,727
2014,38,愛媛県,G,情報通信業,39,情報サービス業,3095
2014,38,愛媛県,G,情報通信業,40,インターネット附随サービス業,333
2014,38,愛媛県,G,情報通信業,41,映像・音声・文字情報制作業,1232
2014,38,愛媛県,H,運輸業，郵便業,42,鉄道業,709
2014,38,愛媛県,H,運輸業，郵便業,43,道路旅客運送業,4636
2014,38,愛媛県,H,運輸業，郵便業,44,道路貨物運送業,17309
2014,38,愛媛県,H,運輸業，郵便業,45,水運業,5166
2014,38,愛媛県,H,運輸業，郵便業,46,航空運輸業,0
2014,38,愛媛県,H,運輸業，郵便業,47,倉庫業,377
2014,38,愛媛県,H,運輸業，郵便業,48,運輸に附帯するサービス業,1181
2014,38,愛媛県,H,運輸業，郵便業,49,郵便業（信書便事業を含む）,5
2014,38,愛媛県,I,卸売業，小売業,50,各種商品卸売業,36
2014,38,愛媛県,I,卸売業，小売業,51,繊維・衣服等卸売業,1199
2014,38,愛媛県,I,卸売業，小売業,52,飲食料品卸売業,7744
2014,38,愛媛県,I,卸売業，小売業,53,建築材料，鉱物・金属材料等卸売業,5665
2014,38,愛媛県,I,卸売業，小売業,54,機械器具卸売業,6241
2014,38,愛媛県,I,卸売業，小売業,55,その他の卸売業,11612
2014,38,愛媛県,I,卸売業，小売業,56,各種商品小売業,7425
2014,38,愛媛県,I,卸売業，小売業,57,織物・衣服・身の回り品小売業,4567
2014,38,愛媛県,I,卸売業，小売業,58,飲食料品小売業,23016
2014,38,愛媛県,I,卸売業，小売業,59,機械器具小売業,9083
2014,38,愛媛県,I,卸売業，小売業,60,その他の小売業,26479
2014,38,愛媛県,I,卸売業，小売業,61,無店舗小売業,1248
2014,38,愛媛県,J,金融業，保険業,62,銀行業,5953
2014,38,愛媛県,J,金融業，保険業,63,協同組織金融業,0
2014,38,愛媛県,J,金融業，保険業,64,貸金業，クレジットカード業等非預金信用機関,320
2014,38,愛媛県,J,金融業，保険業,65,金融商品取引業，商品先物取引業,86
2014,38,愛媛県,J,金融業，保険業,66,補助的金融業等,55
2014,38,愛媛県,J,金融業，保険業,67,保険業（保険媒介代理業，保険サービス業を含む）,1491
2014,38,愛媛県,K,不動産業，物品賃貸業,68,不動産取引業,2234
2014,38,愛媛県,K,不動産業，物品賃貸業,69,不動産賃貸業・管理業,5736
2014,38,愛媛県,K,不動産業，物品賃貸業,70,物品賃貸業,2096
2014,38,愛媛県,L,学術研究，専門・技術サービス業,71,学術・開発研究機関,29
2014,38,愛媛県,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,3381
2014,38,愛媛県,L,学術研究，専門・技術サービス業,73,広告業,428
2014,38,愛媛県,L,学術研究，専門・技術サービス業,74,技術サービス業（他に分類されないもの）,4963
2014,38,愛媛県,M,宿泊業，飲食サービス業,75,宿泊業,5702
2014,38,愛媛県,M,宿泊業，飲食サービス業,76,飲食店,34347
2014,38,愛媛県,M,宿泊業，飲食サービス業,77,持ち帰り・配達飲食サービス業,3304
2014,38,愛媛県,N,生活関連サービス業，娯楽業,78,洗濯・理容・美容・浴場業,12696
2014,38,愛媛県,N,生活関連サービス業，娯楽業,79,その他の生活関連サービス業,3376
2014,38,愛媛県,N,生活関連サービス業，娯楽業,80,娯楽業,5623
2014,38,愛媛県,O,教育，学習支援業,81,学校教育,30
2014,38,愛媛県,O,教育，学習支援業,82,その他の教育，学習支援業,5038
2014,38,愛媛県,P,医療，福祉,83,医療業,7860
2014,38,愛媛県,P,医療，福祉,84,保健衛生,25
2014,38,愛媛県,P,医療，福祉,85,社会保険・社会福祉・介護事業,12931
2014,38,愛媛県,Q,複合サービス事業,86,郵便局,130
2014,38,愛媛県,Q,複合サービス事業,87,協同組合（他に分類されないもの）,
2014,38,愛媛県,R,サービス業（他に分類されないもの）,88,廃棄物処理業,3665
2014,38,愛媛県,R,サービス業（他に分類されないもの）,89,自動車整備業,3078
2014,38,愛媛県,R,サービス業（他に分類されないもの）,90,機械等修理業（別掲を除く）,1101
2014,38,愛媛県,R,サービス業（他に分類されないもの）,91,職業紹介・労働者派遣業,2397
2014,38,愛媛県,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,13417
2014,38,愛媛県,R,サービス業（他に分類されないもの）,93,政治・経済・文化団体,
2014,38,愛媛県,R,サービス業（他に分類されないもの）,94,宗教,24
2014,38,愛媛県,R,サービス業（他に分類されないもの）,95,その他のサービス業,25
2014,38,愛媛県,S,公務（他に分類されるものを除く）,97,国家公務,
2014,38,愛媛県,S,公務（他に分類されるものを除く）,98,地方公務,
2014,39,高知県,A,農業，林業,01,農業,1100
2014,39,高知県,A,農業，林業,02,林業,421
2014,39,高知県,B,漁業,03,漁業（水産養殖業を除く）,507
2014,39,高知県,B,漁業,04,水産養殖業,238
2014,39,高知県,C,鉱業，採石業，砂利採取業,05,鉱業，採石業，砂利採取業,204
2014,39,高知県,D,建設業,06,総合工事業,12518
2014,39,高知県,D,建設業,07,職別工事業(設備工事業を除く),4219
2014,39,高知県,D,建設業,08,設備工事業,3928
2014,39,高知県,E,製造業,09,食料品製造業,6255
2014,39,高知県,E,製造業,10,飲料・たばこ・飼料製造業,919
2014,39,高知県,E,製造業,11,繊維工業,1500
2014,39,高知県,E,製造業,12,木材・木製品製造業（家具を除く）,1034
2014,39,高知県,E,製造業,13,家具・装備品製造業,538
2014,39,高知県,E,製造業,14,パルプ・紙・紙加工品製造業,2385
2014,39,高知県,E,製造業,15,印刷・同関連業,993
2014,39,高知県,E,製造業,16,化学工業,648
2014,39,高知県,E,製造業,17,石油製品・石炭製品製造業,26
2014,39,高知県,E,製造業,18,プラスチック製品製造業（別掲を除く）,433
2014,39,高知県,E,製造業,19,ゴム製品製造業,6
2014,39,高知県,E,製造業,20,なめし革・同製品・毛皮製造業,21
2014,39,高知県,E,製造業,21,窯業・土石製品製造業,1748
2014,39,高知県,E,製造業,22,鉄鋼業,695
2014,39,高知県,E,製造業,23,非鉄金属製造業,19
2014,39,高知県,E,製造業,24,金属製品製造業,1221
2014,39,高知県,E,製造業,25,はん用機械器具製造業,1083
2014,39,高知県,E,製造業,26,生産用機械器具製造業,2699
2014,39,高知県,E,製造業,27,業務用機械器具製造業,183
2014,39,高知県,E,製造業,28,電子部品・デバイス・電子回路製造業,616
2014,39,高知県,E,製造業,29,電気機械器具製造業,614
2014,39,高知県,E,製造業,30,情報通信機械器具製造業,4
2014,39,高知県,E,製造業,31,輸送用機械器具製造業,1116
2014,39,高知県,E,製造業,32,その他の製造業,1213
2014,39,高知県,F,電気・ガス・熱供給・水道業,33,電気業,7
2014,39,高知県,F,電気・ガス・熱供給・水道業,34,ガス業,0
2014,39,高知県,F,電気・ガス・熱供給・水道業,35,熱供給業,30
2014,39,高知県,F,電気・ガス・熱供給・水道業,36,水道業,86
2014,39,高知県,G,情報通信業,37,通信業,54
2014,39,高知県,G,情報通信業,38,放送業,470
2014,39,高知県,G,情報通信業,39,情報サービス業,1459
2014,39,高知県,G,情報通信業,40,インターネット附随サービス業,38
2014,39,高知県,G,情報通信業,41,映像・音声・文字情報制作業,714
2014,39,高知県,H,運輸業，郵便業,42,鉄道業,114
2014,39,高知県,H,運輸業，郵便業,43,道路旅客運送業,2763
2014,39,高知県,H,運輸業，郵便業,44,道路貨物運送業,4622
2014,39,高知県,H,運輸業，郵便業,45,水運業,297
2014,39,高知県,H,運輸業，郵便業,46,航空運輸業,0
2014,39,高知県,H,運輸業，郵便業,47,倉庫業,53
2014,39,高知県,H,運輸業，郵便業,48,運輸に附帯するサービス業,1836
2014,39,高知県,H,運輸業，郵便業,49,郵便業（信書便事業を含む）,3
2014,39,高知県,I,卸売業，小売業,50,各種商品卸売業,62
2014,39,高知県,I,卸売業，小売業,51,繊維・衣服等卸売業,397
2014,39,高知県,I,卸売業，小売業,52,飲食料品卸売業,4755
2014,39,高知県,I,卸売業，小売業,53,建築材料，鉱物・金属材料等卸売業,2996
2014,39,高知県,I,卸売業，小売業,54,機械器具卸売業,1655
2014,39,高知県,I,卸売業，小売業,55,その他の卸売業,3313
2014,39,高知県,I,卸売業，小売業,56,各種商品小売業,365
2014,39,高知県,I,卸売業，小売業,57,織物・衣服・身の回り品小売業,2472
2014,39,高知県,I,卸売業，小売業,58,飲食料品小売業,19170
2014,39,高知県,I,卸売業，小売業,59,機械器具小売業,5673
2014,39,高知県,I,卸売業，小売業,60,その他の小売業,13798
2014,39,高知県,I,卸売業，小売業,61,無店舗小売業,785
2014,39,高知県,J,金融業，保険業,62,銀行業,3086
2014,39,高知県,J,金融業，保険業,63,協同組織金融業,0
2014,39,高知県,J,金融業，保険業,64,貸金業，クレジットカード業等非預金信用機関,163
2014,39,高知県,J,金融業，保険業,65,金融商品取引業，商品先物取引業,18
2014,39,高知県,J,金融業，保険業,66,補助的金融業等,61
2014,39,高知県,J,金融業，保険業,67,保険業（保険媒介代理業，保険サービス業を含む）,576
2014,39,高知県,K,不動産業，物品賃貸業,68,不動産取引業,1036
2014,39,高知県,K,不動産業，物品賃貸業,69,不動産賃貸業・管理業,2431
2014,39,高知県,K,不動産業，物品賃貸業,70,物品賃貸業,2448
2014,39,高知県,L,学術研究，専門・技術サービス業,71,学術・開発研究機関,2
2014,39,高知県,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,1806
2014,39,高知県,L,学術研究，専門・技術サービス業,73,広告業,167
2014,39,高知県,L,学術研究，専門・技術サービス業,74,技術サービス業（他に分類されないもの）,2258
2014,39,高知県,M,宿泊業，飲食サービス業,75,宿泊業,4008
2014,39,高知県,M,宿泊業，飲食サービス業,76,飲食店,17516
2014,39,高知県,M,宿泊業，飲食サービス業,77,持ち帰り・配達飲食サービス業,3232
2014,39,高知県,N,生活関連サービス業，娯楽業,78,洗濯・理容・美容・浴場業,6502
2014,39,高知県,N,生活関連サービス業，娯楽業,79,その他の生活関連サービス業,9709
2014,39,高知県,N,生活関連サービス業，娯楽業,80,娯楽業,4137
2014,39,高知県,O,教育，学習支援業,81,学校教育,56
2014,39,高知県,O,教育，学習支援業,82,その他の教育，学習支援業,2504
2014,39,高知県,P,医療，福祉,83,医療業,4073
2014,39,高知県,P,医療，福祉,84,保健衛生,2
2014,39,高知県,P,医療，福祉,85,社会保険・社会福祉・介護事業,4271
2014,39,高知県,Q,複合サービス事業,86,郵便局,204
2014,39,高知県,Q,複合サービス事業,87,協同組合（他に分類されないもの）,
2014,39,高知県,R,サービス業（他に分類されないもの）,88,廃棄物処理業,1290
2014,39,高知県,R,サービス業（他に分類されないもの）,89,自動車整備業,1703
2014,39,高知県,R,サービス業（他に分類されないもの）,90,機械等修理業（別掲を除く）,335
2014,39,高知県,R,サービス業（他に分類されないもの）,91,職業紹介・労働者派遣業,216
2014,39,高知県,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,5888
2014,39,高知県,R,サービス業（他に分類されないもの）,93,政治・経済・文化団体,
2014,39,高知県,R,サービス業（他に分類されないもの）,94,宗教,20
2014,39,高知県,R,サービス業（他に分類されないもの）,95,その他のサービス業,14
2014,39,高知県,S,公務（他に分類されるものを除く）,97,国家公務,
2014,39,高知県,S,公務（他に分類されるものを除く）,98,地方公務,
2014,40,福岡県,A,農業，林業,01,農業,4393
2014,40,福岡県,A,農業，林業,02,林業,103
2014,40,福岡県,B,漁業,03,漁業（水産養殖業を除く）,197
2014,40,福岡県,B,漁業,04,水産養殖業,201
2014,40,福岡県,C,鉱業，採石業，砂利採取業,05,鉱業，採石業，砂利採取業,478
2014,40,福岡県,D,建設業,06,総合工事業,60867
2014,40,福岡県,D,建設業,07,職別工事業(設備工事業を除く),33185
2014,40,福岡県,D,建設業,08,設備工事業,51321
2014,40,福岡県,E,製造業,09,食料品製造業,47499
2014,40,福岡県,E,製造業,10,飲料・たばこ・飼料製造業,4171
2014,40,福岡県,E,製造業,11,繊維工業,6692
2014,40,福岡県,E,製造業,12,木材・木製品製造業（家具を除く）,3486
2014,40,福岡県,E,製造業,13,家具・装備品製造業,9112
2014,40,福岡県,E,製造業,14,パルプ・紙・紙加工品製造業,4739
2014,40,福岡県,E,製造業,15,印刷・同関連業,9095
2014,40,福岡県,E,製造業,16,化学工業,3504
2014,40,福岡県,E,製造業,17,石油製品・石炭製品製造業,258
2014,40,福岡県,E,製造業,18,プラスチック製品製造業（別掲を除く）,10708
2014,40,福岡県,E,製造業,19,ゴム製品製造業,3699
2014,40,福岡県,E,製造業,20,なめし革・同製品・毛皮製造業,173
2014,40,福岡県,E,製造業,21,窯業・土石製品製造業,19783
2014,40,福岡県,E,製造業,22,鉄鋼業,8344
2014,40,福岡県,E,製造業,23,非鉄金属製造業,2863
2014,40,福岡県,E,製造業,24,金属製品製造業,16833
2014,40,福岡県,E,製造業,25,はん用機械器具製造業,7666
2014,40,福岡県,E,製造業,26,生産用機械器具製造業,12010
2014,40,福岡県,E,製造業,27,業務用機械器具製造業,1902
2014,40,福岡県,E,製造業,28,電子部品・デバイス・電子回路製造業,6213
2014,40,福岡県,E,製造業,29,電気機械器具製造業,18938
2014,40,福岡県,E,製造業,30,情報通信機械器具製造業,1542
2014,40,福岡県,E,製造業,31,輸送用機械器具製造業,24447
2014,40,福岡県,E,製造業,32,その他の製造業,5664
2014,40,福岡県,F,電気・ガス・熱供給・水道業,33,電気業,12907
